q_id,eng,class,chapter,taxonomy_gold
5efd7d27bd1a9b18d8356610,"Distance travelled by body from \( (n- \)
1) \( ^{t h} \sec \) to \( n^{t h} \) secis :",11,MOTION IN A STRAIGHT LINE,"Physics >> Motion in a Straight Line >> Position, path length and displacement"
5f02e126e806777a1a332963,"Assertion
Cesium is useful as electrodes in
photoelectric cells.
Reason
Light energy absorbed by cesium is sufficient to make an atom of cesium to
lose an electron
A. Both Assertion and Reason are correct and Reason is the correct explanation for Assertion
B. Both Assertion and Reason are correct but Reason is not the correct explanation for Assertion
c. Assertion is correct but Reason is incorrect
D. Assertion is incorrect but Reason is correct",11,STRUCTURE OF ATOM,Chemistry >> Structure of Atom >> Quantum mechanical model of atom
5efe36e2bd1a9b18d83758d5,"Identify the correct lewis symbol from the following:
\( A \)
\( \cdot C \cdot \)
в. \( \cdot \dot{O} \)
c.
\[
B
\]
D. \( \dot{\mathbf{N}} \)",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Kössel–Lewis approach to chemical bonding
5f06f8c2c7d92c723b7912d9,"State True or False.
Molecular hydrogen consists of two forms, ortho- and para- hydrogen, which differ by the spins of the electrons and nuclei.
A. True
B. False",11,HYDROGEN,Chemistry >> Hydrogen >> Properties of dihydrogen
5efecce3bd1a9b18d838e0e0,"Modern vacuum pumps can evacuate a
vessel down to a pressure of \( 4.0 \times \) \( 10^{-15} a t m . \) at room temperature (300
K). Taking \( \boldsymbol{R}= \)
\( 8.3 K J^{-1} \) mole \( ^{-1}, 1 a t m=10^{5} \) Pa and
\( N_{\text {Avogradro}}=6 \times 10^{23} \)mole\( ^{-1}, \) the mean
distance between molecules of gas in an evacuated vessel will be of the order
of
A. \( 0.2 \mu m \)
B. \( 0.2 \mathrm{mm} \)
c. \( 0.2 \mathrm{cm} \)
D. 0.2 nm",11,KINETIC THEORY,Physics >> Kinetic Theory >> Mean free path
5eff9fdabd1a9b18d83bd147,"Mirror made by silvering the inner surface of the piece of a hollow sphere is:
A. convex mirror
B. concave mirror
\( c \cdot \) both
D. none",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Reflection of light by spherical mirrors
5efcf231f4ab8e55cf7c067e,"Two short dipoles are situated parallel
to each other separated by a distance \( x \)
The force of interaction is
A \( \cdot \) A force of attraction of \( \frac{2 K p_{1} p_{2}}{x^{4}} \)
B. A force of repulsion of \( \frac{2 K p_{\eta} p_{2}}{x^{4}} \)
C . A force of attraction of \( \frac{3 K p_{1} p_{2}}{x^{4}} \)
D. A force of repulsion of \( \frac{3 K p_{\eta} p_{2}}{x^{4}} \)",12,ELECTROSTATIC POTENTIAL AND CAPACITANCE,Physics >> Electrostatic Potential and Capacitance >> Potential due to an electric dipole
5efd17c3f4ab8e55cf7c6f2c,"Which of the following electron transition in hydrogen atom will require the largest amount of energy?
A. from \( n=1 \) to \( n=2 \)
B. from \( n=2 \) to \( n=3 \)
\( c . \) from \( n=\infty \) to \( n=1 \)
D. from \( n=3 \) to \( n=5 \)",11,STRUCTURE OF ATOM,Chemistry >> Structure of Atom >> Bohr’s model for hydrogen atom
5eff3651bd1a9b18d83a461f,"No reaction occurs in which of the
following equations?
This question has multiple correct options
\( \mathbf{A} \cdot I^{\ominus}+F e^{2+} \longrightarrow \)
B . \( F_{2}+2 N a C l \longrightarrow \)
\( \mathbf{c} \cdot C l_{2}+2 N a F \longrightarrow \)
D \( \cdot I_{2}+2 N a B r \longrightarrow \)",11,REDOX REACTIONS,Chemistry >> Redox Reactions >> Oxidation number
5f06e4dac7d92c723b78cec8,"The pH value of blood does not appreciably change by a small addition of an acid or a base, because the blood
A. is a body fluid
B. can be easily coagulated
c. contains iron as a part of the molecule
D. contains serum protein which acts as buffer",11,EQUILIBRIUM,Chemistry >> Equilibrium >> Buffer solutions
5d8da9da1d463201e41991e6,"2. A train starts from station A with uniform acceleration a,
for some distance and then goes with uniform retardation
a, for some more distance to come to rest at station B. The
distance between stations A and B is 4 km and the train
takes 1/15 h to complete this journey. If accelerations are
in km per minute unit, then show that -- + = x. Find
the value of x.
aa2
",11,MOTION IN A STRAIGHT LINE,Physics >> Motion in a Straight Line >> Kinematic equations for uniformly accelerated motion
5eff56f8bd1a9b18d83ab69f,"In a reaction, \( \boldsymbol{A} \rightarrow \boldsymbol{B}+\boldsymbol{C}, \) the following
data were obtained:
t in seconds
\( \mathbf{0} \quad \mathbf{9 0 0} \)
Concentration of \( \boldsymbol{A} \quad \mathbf{5 0 . 8} \quad \mathbf{1 9 . 7} \quad \mathbf{7 . 6} \)
Prove that it is a first order reaction.",12,CHEMICAL KINETICS,Chemistry >> Chemical Kinetics >> Integrated rate equations
5efcf2ccf4ab8e55cf7c082c,"Which one of the following does not
correctly represent the correct order of
the property indicated against it?
\( \mathbf{A} \cdot T i^{3+}<V^{3+}<C r^{3+}<M n^{3+} ; \) increasing magnetic
moment
B. \( T i<V<C r<M n \); increasing melting point
C \( . T i<V<M n<C r ; \) increasing 2nd ionization enthalpy
D. \( T i<V<C r<M n \); increasing number of oxidation
states",12,THE d- AND f-BLOCK ELEMENTS,Chemistry >> The d- and f- Block Elements >> General properties of transition elements
5efcf2fcf4ab8e55cf7c08b8,"Out of \( \boldsymbol{C u}_{2} \boldsymbol{S}, \boldsymbol{H} \boldsymbol{g} \boldsymbol{S}, \boldsymbol{A} \boldsymbol{g}_{2} \boldsymbol{S} \) and \( \boldsymbol{Z} \boldsymbol{n} \boldsymbol{S} \)
roasting will convert the minerals into
metals in case of
A. \( C u_{2} S, \) ZnS
в. \( H g S, Z n S \)
c. \( C u_{2} S, A g_{2} S \)
D. \( H g S \)",12,GENERAL PRINCIPLES AND PROCESSES OF ISOLATION OF ELEMENTS,Chemistry >> General Principles and Processes of Isolation of Elements >> Extraction of crude metal from concentrated ore
5efd0acbf4ab8e55cf7c4a25,"In a Young's double slit experiment, the
intensity at the central maximum is \( l_{0} \)
The intensity at a distance \( \frac{\beta}{2} \) above the
central maximum is (where \( \beta= \) fringe width)",12,WAVE OPTICS,Physics >> Wave Optics >> Interference of light waves and Young’s experiment
5f02fbede806777a1a338edc,"A rectangular tube of uniform cross section has three liquids of densities
\( \rho_{1}, \rho_{2} \) and \( \rho_{3} . \) Each liquid column has
length I equal to length of sides of the equilateral triangle. Find the length \( x \) of
the liquid of density \( \rho_{1} \) in the horizontal
limb of the tube, if the triangular tube is kept in the vertical plane",11,MECHANICAL PROPERTIES OF FLUIDS,Physics >> Mechanical Properties of Fluids >> Pressure
5efd124ff4ab8e55cf7c6007,"The accuracy in the measurement of
the diameter of hydrogen atom as
\( 1.06 \times 10^{-10} m \) is
A . 0.11
B . \( 106 \times 10^{10} \)
\( c \cdot \frac{1}{1 \frac{1}{166}} \)
D. \( 0.01 \times 10 \)",11,UNITS AND MEASUREMENTS,"Physics >> Units and Measurements >> Accuracy, precision of instruments and errors in measurement"
5efce301f4ab8e55cf7bdcc0,"The reaction, \( A \stackrel{k}{\longrightarrow} \) Product, is zero order while the reaction, \( \boldsymbol{B} \stackrel{\boldsymbol{k}}{\longrightarrow} \)
Product, is first order reaction. For what
initial concentration of \( A \) are the half
lives of the two reactions equal?
\( \mathbf{A} \cdot(\ln 4) M \)
в. 2 М
c. \( (2 \log 2) M \)
D. \( (\ln 2) M \)",12,CHEMICAL KINETICS,Chemistry >> Chemical Kinetics >> Integrated rate equations
5efcd827f4ab8e55cf7bbfaf,"Which reaction conditions would be
best for the synthesis of isobutyl sec-
butyl ether \( \boldsymbol{C H}_{3} \boldsymbol{C H}_{2} \boldsymbol{C H}\left(\boldsymbol{C H}_{3}\right)-\boldsymbol{O} \)
\( \boldsymbol{C H}_{2} \boldsymbol{C H}\left(\boldsymbol{C H}_{3}\right)_{2} ? \)
A \( \cdot\left(C H_{3}\right)_{2} C H C H_{2} O H+H_{2} S O_{4}+ \) heat
B . \( C H_{3} C H_{2} C H\left(C H_{3}\right) O H+H_{2} S O_{4}+ \) heat
c. \( C H_{3} C H_{2} C H\left(C H_{3}\right) O N a+\left(C H_{3}\right)_{2} C H C H_{2} B r \)
D. \( \left(C H_{3}\right)_{2} C H C H_{2} O N a+C H_{3} C H_{2} C H\left(C H_{3}\right) B r \)",12,"ALCOHOLS, PHENOLS AND ETHERS","Chemistry >> Alcohols, Phenols and Ethers >> Ethers"
5eff49b2bd1a9b18d83a884a,"Railway tracks are banked on curves
A. necessary centrifugal force may be obtained from the horizontal component weight of the train
B. to avoid frictional force between the tracks and wheels
C. necessary centripetal force may be obtained from the horizontal component of the weight of the train
D. the train may not fly off in the opposite direction",11,LAWS OF MOTION,Physics >> Laws of Motion >> Circular motion
5f06fb00c7d92c723b791a9c,"A mixture of polarised and unpolarised
light is incident on a polariser. As the
polariser is rotated through \( 360^{\circ}, \) it is
found that the minimum and the
maximum of the transmitted intensity
is in the ratio \( 1: q . \) The ratio of
intensities of polarised to unpolarised light in the incident beam is
A \( \cdot \frac{1}{2}(q-1): 1 \)
в. \( _{1: \frac{1}{2}(q-1)} \)
c. \( \frac{1}{2} q: 1 \)
D. \( _{1}: \frac{1}{2} q \)",12,WAVE OPTICS,Physics >> Wave Optics >> Polarisation
5f06eb32c7d92c723b78e401,"Gravitational potential difference between surface of a planet and a point
situated at a height of \( 20 m \) above its
surface is 2 joule/kg. If gravitational field is uniform, then the work done in
taking a \( 5 k g \) body of height 4 meter above surface will be :-
\( A \cdot 2 J \)
B. \( 20 J \)
c. \( 40 J \)
D. \( 10 J \)",11,"WORK, ENERGY AND POWER","Physics >> Work, Energy and Power >> Concept of potential energy"
5f0310b6e806777a1a33dbc3,"The ratio of molecular mass of two
radioactive substances is \( 3 / 2 \) and the ratio of their decay constant is \( 4 / 3 \) Then, the ratio of their initial activity per mole will be
A . 2
в. \( \frac{8}{9} \)
\( c \cdot \frac{4}{3} \)
D. \( \frac{9}{8} \)",12,NUCLEI,Physics >> Nuclei >> Radioactivity
5eff8021bd1a9b18d83b5098,"A body is released from the top of a smooth inclined plane at height h above the ground. Simultaneously another body is pushed up with a velocity u from the bottom. If they meet after time \( t, \) an inclination of that inclined plane to the horizontal is
A \( \cdot \sin ^{-1}\left(\frac{t}{h u}\right) \)
B. \( \cos ^{-1}\left(\frac{t}{h u}\right) \)
c. \( \sin ^{-1}\left(\frac{h}{u t}\right) \)
D. \( \cos ^{-1}\left(\frac{h u}{t}\right) \)",11,MOTION IN A STRAIGHT LINE,Physics >> Motion in a Straight Line >> Kinematic equations for uniformly accelerated motion
5efe8fe8bd1a9b18d83841ed,"The maximum number of H-bonds
formed by a water molecule is:
A . 2
B. 8
c. 1
\( D \)",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Hydrogen bonding
5efcd1f4f4ab8e55cf7bae70,"When an a.c source is connected across
a resistor:
A. the current leads the voltage in phase
B. the current lags behind the voltage in phase
C. the current and voltage are in same phase
D. the current and voltage are out of phase",12,ALTERNATING CURRENT,Physics >> Alternating Current >> AC voltage applied to a resistor
5efee49dbd1a9b18d83928b5,"The critical constant \( P_{C} \& T_{C} \) for
methane are 45 atm and 189 K. The
correct statement is-(Single option correct
\( \begin{array}{ll}\text { A. } V_{C}=1.2 & L \\ \end{array} \)
В. \( b=0.8 \quad L / m o l \)
c. \( V_{C}=2.4 \quad L \)
D. \( b=0.04 \quad L / m o l \)",11,STATES OF MATTER,Chemistry >> States of Matter >> Behaviour of real gases and deviation from ideal gas behaviour
5d5cd1f5805bfe1a30252e19,"2. 77 How can you obtain iodoethane from ethanol when no other jodine
containing reagent except NaI is available in the laboratory?
Ethanolic
",12,HALOALKANES AND HALOARENES,Chemistry >> Haloalkanes and Haloarenes >> Methods of preparation
5eff3b1dbd1a9b18d83a563d,"Portland cement does not contain :
A \( . \) Casio \( _{4} \)
в. \( \operatorname{casi} 0_{3} \)
\( \mathbf{c} \cdot C a_{3} A l_{2} O_{6} \)
D. \( C a_{3}\left(P O_{4}\right)_{2} \)",11,THE s-BLOCK ELEMENTS,Chemistry >> The s-Block Elements >> Important compounds of calcium
5d6cba7835e7ac0b44a21dce,"Q. 2 The more positive the value of E®, the greater is the tendency of
species to get reduced. Using the standard electrode potential of reda
couples given below find out which of the following is the stronge
oxidising agent.
E values: Fe 3+/ Fe2+ = +0.77
12(s)/1 = +0.54;
Cu2+/ Cu = +0.34; Ag /Ag = 0.80 V
(b) 1(s)
(c) Cu2+
(d) Ag
(a) Fe3+
",11,REDOX REACTIONS,Chemistry >> Redox Reactions >> Redox reactions and electrode processes
5efd9250bd1a9b18d8359d11,"Two waves are travelling in the same direction along a stretched string. The
waves are \( 90^{0} \) out of phase. Each wave
has an amplitude of \( 4.0 \mathrm{cm} . \) The amplitude of the resultant wave is
\( 5.66 \times 10^{-x} \) m. Find \( x \)
\( A \)
B. 2
\( c \cdot 8 \)
D. 4",11,WAVES,Physics >> Waves >> Principle of superposition of waves
5f02e66be806777a1a333cbc,"According to the laws of reflection, \( \ldots \). is
equal to
A. incidence, reflection
B. deviation, reflection
c. incidence, deviation
D. All",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Reflection of light by spherical mirrors
5eff4896bd1a9b18d83a8497,"Identify an extensive property amongst the following.
A. Viscosity
B. Heat capacity
c. Density
D. Surface tension",11,THERMODYNAMICS,Physics >> Thermodynamics >> Thermodynamic state variables and equation of state
5efdef9dbd1a9b18d83698b1,"Which gas has the largest molecular
volume?
A. \( A \)
в. \( B \)
\( c . c \)
D. None",11,STATES OF MATTER,Chemistry >> States of Matter >> Gas laws
5f03149be806777a1a33ea95,"A proton is kept at rest. A positively charged particle is released from rest at
a distance \( d \) in its field. Consider two
experiments; one in which the charged particle is a proton and in another a positron. In the same time \( t, \) the work
done on the two moving charged
particles is
A. Same as the same force law is involved in the two experiments
B. Less for the case of a positron, as the positron moves away more rapidly and the force on it weakens
C. More for the case of a positron, as the positron moves away a larger distance
D. Same as the work done by charged particle on the stationary proton",11,"WORK, ENERGY AND POWER","Physics >> Work, Energy and Power >> Work done by a variable force"
5efe0038bd1a9b18d836c544,"Which of the following species has
maximum tendency to form complexes?
\( A \cdot L a^{3} \)
B. \( L u^{3} \)
\( c \cdot \operatorname{ad}^{3} \)
D. \( \mathrm{ce}^{3} \)",12,THE d- AND f-BLOCK ELEMENTS,Chemistry >> The d- and f- Block Elements >> Lanthanoids
5efebd74bd1a9b18d838b784,"Kepler's second law states that the straight line joining the planet to the sun sweeps out equal areas in equal times. This statement is equivalent to saying that
A. Total acceleration is zero
B. Tangential acceleration is zero
c. Longitudinal acceleration is zero
D. Radial acceleration is zero",11,GRAVITATION,Physics >> Gravitation >> Kepler’s laws
5efe7a86bd1a9b18d8380c34,"With what velocity should \( \alpha \) - Particle
travel towards the neucleus of a Cu
atom so as to arrive at a distance of
\( 10^{-13} m \)",11,STRUCTURE OF ATOM,Chemistry >> Structure of Atom >> Sub-atomic particles
5d6f721435e7ac0b44a56272,"Question 21. Why does the white precipitate of silver halide become
coloured in the presence of dye eosin?
",12,SURFACE CHEMISTRY,Chemistry >> Surface Chemistry >> Adsorption
5efd0f8cf4ab8e55cf7c5811,"Define element.
A. Can be broken down by chemical reactions into simpler substances
B. Cannot be broken down by chemical reactions into simpler substances
C. Maybe be broken down by chemical reactions into simpler substances
D. Both b and c",11,SOME BASIC CONCEPTS OF CHEMISTRY,Chemistry >> Some Basic Concepts of Chemistry >> Nature of matter
5efe411ebd1a9b18d83772f7,"A neutron, with kinetic energy KE and moving with velocity \( v, \) collides head on
with a nucleus of mass number \( \boldsymbol{A} \)
perfectly elastically. The fraction of total
energy possessed by the neutron transferred to nucleus is
A \( \cdot \frac{4 A}{(A+1)^{2}} \)
\( ^{\mathrm{B}}\left(\frac{A-1}{A+1}\right)^{2} \)
\( \left(\frac{A+1}{2 A}\right)^{2} \)
\( \left(\frac{A-1}{2 A}\right)^{2} \)",11,"WORK, ENERGY AND POWER","Physics >> Work, Energy and Power >> Collisions"
5f06ce0fc7d92c723b787b9a,"During electrolytic reduction of alumina, two auxiliary electrolytes \( x \) and Y are added to increase the
electrical conductance and lower the
temperature of melt in order to make fused mixture very conducting. X and Y
are :
A. cryolite and flourspar
B. cryolite and alum
c. alum and flourspar
D. flourspar and bauxite",12,GENERAL PRINCIPLES AND PROCESSES OF ISOLATION OF ELEMENTS,Chemistry >> General Principles and Processes of Isolation of Elements >> Electrochemical principles of metallurgy
5efe2641bd1a9b18d8372d64,"In a coil of area \( 10 \mathrm{cm}^{2} \) and 10 turns
with magnetic field directed perpendicular to the plane and is changing at the rate of \( 10^{4} \) gauss second. The resistance of the coil is 20
\( \Omega . \) The current in the coil will be
A . \( 0.5 A \)
в. \( 5 A \)
c. \( 50 A \)
D. \( 5 \times 10^{8} A \)",12,ELECTROMAGNETIC INDUCTION,Physics >> Electromagnetic Induction >> Faraday’s law of induction
5efe80f4bd1a9b18d8381a88,"If the resistances I6R, 64R, ............ \infty
connected in series, their resultant will
be
A .
B . \( \infty \)
\( c \cdot 4 / 3 R \)
D. 3/4 R",12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Combination of resistors — series and parallel
5efd903bbd1a9b18d83597ce,"Consider the following process \( \Delta \)
\( \boldsymbol{H}(\boldsymbol{k} \boldsymbol{J} / \boldsymbol{m} \boldsymbol{o l}) \)
\( \frac{1}{2} \boldsymbol{A} \rightarrow \boldsymbol{B} \)
\( \mathbf{3} \boldsymbol{B} \longrightarrow \mathbf{2} \boldsymbol{C}+\boldsymbol{D} \)
\( \boldsymbol{E}+\boldsymbol{A} \longrightarrow \mathbf{2} \boldsymbol{D} \)
For; \( \boldsymbol{B}+\boldsymbol{D} \longrightarrow \boldsymbol{E}+\mathbf{2} \boldsymbol{C}, \boldsymbol{\Delta} \boldsymbol{H} \) will be :",11,THERMODYNAMICS,Chemistry >> Thermodynamics >> Enthalpy change of a reaction
5f030f8ce806777a1a33d765,Name the two types of microscopes.,12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Optical instruments
5f06d736c7d92c723b789caa,"One end of uniform wire of length \( L \) and
of weight \( W \) is attached rigidly to a
point in the roof and a weight \( W_{1} \) is
suspended from its lower end. If \( s \) is the
area of cross section of the wire, the
stress in the wire at a height \( (3 L / 4) \) from its lower end is
\( A \cdot \frac{W_{1}}{S} \)
в. \( \left[W_{1}+\frac{W}{4}\right] / S \)
\( \frac{\left[W_{1}+\frac{3 W}{4}\right]}{S} \)
D. \( \frac{W_{1}+W}{S} \)",11,MECHANICAL PROPERTIES OF SOLIDS,Physics >> Mechanical Properties of Solids >> Stress and strain
