q_id,eng,class,chapter
5efd7c76bd1a9b18d8356446,"Which of the following is a reducing agent and undergoes hydrolysis?
A \( . C H_{4} \)
B. \( C_{2} H_{6} \)
\( \mathbf{c} \cdot C_{3} H_{8} \)
D. \( S i H_{4} \)",11,HYDROGEN
5de3d7bd95f482542100d835,"Illustration 2.204 Find the Van't Hoff factor of
a. CH2COOH in H2O
b. CH,COOH in benzene
",12,SOLUTIONS
5f02e114e806777a1a332921,"An electron in the hydrogen atom jumps from excited state \( n \) to the ground state. The wavelength so emitted illuminates
a photosensitive material having work function 2.75 eV. If the stopping
potential of the photoelectron is \( 10 \mathrm{V} \) then the value of \( n \) is
\( A \cdot 2 \)
B. 3
\( c \cdot 4 \)
D. 5",12,ATOMS
5efe7116bd1a9b18d837f2a1,"The device used to detect the presence
of static electric charges on a body is
called:
A. ammeter
B. gold leaf electroscope
c. voltmeter
D. microscope",12,ELECTRIC CHARGES AND FIELDS
5eff81a7bd1a9b18d83b5671,"A boy is cycling such that the wheels of
the cycle are making 140 revolutions per minute. If the diameter of the wheel
is \( 60 \mathrm{cm}, \) then find the speed per hour with which the boy is cycling.",11,MOTION IN A STRAIGHT LINE
5eff9ecfbd1a9b18d83bccfe,"Which of the following terms does not go well with the motion of a bus on a
crowded road.
A. Uniform velociity
B. Variable velocity
c. Variable acceleration
D. Variable speed",11,MOTION IN A STRAIGHT LINE
5f06c54ec7d92c723b785bb8,"If \( \frac{\boldsymbol{I}_{1}}{\boldsymbol{I}_{2}}=\frac{\boldsymbol{9}}{\mathbf{1}} \) then \( \frac{\boldsymbol{I}_{\boldsymbol{m a x}}}{\boldsymbol{I}_{\boldsymbol{m i n}}}=? \)
A. 100: 64
в. 64: 100
c. 4: 1
D. 1: 4",12,WAVE OPTICS
5eff2b5ebd1a9b18d83a1fa4,"Write short notes on the following:
(i) Carbylamine reaction Diazotisation
(iii) Hofmanns
bromamide reaction
(iv) Coupling reaction Ammonolysis
(vi) Acetylation
(vii) Gabriel phthalimide synthesis.",12,AMINES
5efdf931bd1a9b18d836b262,"Which one of the following occurs by an
addition elimination mechanism?
A. Toluene, \( \mathrm{Br}_{2}, \mathrm{FeBr}_{3} \rightarrow \rho \) -bromotoluene
B. Benzene, HNO \( _{3}, \mathrm{H}_{2} \mathrm{SO}_{4} \rightarrow \) nitrobenzene
C. Benzene, \( \mathrm{CO}, \mathrm{HCl} \), AlCl \( _{3} \), \( \mathrm{CuCl} \rightarrow \) benzaldehyde
D. 2, 4-dinitrochlorobenzene, NaOH, heat, then H \( ^{+} \rightarrow 2,4- \) dinitrophenol",12,HALOALKANES AND HALOARENES
5d8da3a11d463201e4197aac,"48. Water drops fall from a tap on the floor 5 m below at
regular intervals of time, the first drop striking the floor
when the fifth drop begins to fall. The height at which the
third drop will be from ground (at the instant when the
first drop strikes the ground) will be (g = 10 ms?)
a. 1.25 m b. 2.15 m c. 2.75 m d. 3.75 m
",11,MOTION IN A STRAIGHT LINE
5f06d340c7d92c723b788f86,"Which electrons are easy to create as
free electrons?
A. Electrons in the first shell
B. Electrons in the outermost valence shell
C. Electrons present beyond the valence shell
D. All of the above",12,CURRENT ELECTRICITY
5efe5d1ebd1a9b18d837bc7a,"If \( K \) denotes coefficient of thermal
conductivity, \( d \) the density and \( C \) the
specific heat, the unit of \( \boldsymbol{X}, \) where \( \boldsymbol{X}= \) \( \boldsymbol{K} / \boldsymbol{d} \boldsymbol{c}, \) will be
A . \( \mathrm{cm} \) sec
B. \( c m^{2} \sec ^{-2} \)
\( \mathrm{c} \cdot_{\mathrm{cm}} \sec ^{2} \)
\( \mathbf{D} \cdot c m^{2} \sec ^{-1} \)",11,THERMAL PROPERTIES OF MATTER
5efe3c9ebd1a9b18d837676b,"A closed vessel contains a mixture of
two diatomic gases \( A \) and \( B \). Molar mass \( A \) is 16 times that of \( B \) and mass
of gas \( A \) contained in the vessel is 2
times that of \( B \). The following
statements are given:
A. Average kinetic energy per molecule of \( B \) is equal to that of \( A \)
B. Root mean square value of translation velocity of \( B \) is four times of \( A \)
C. Pressure exerted by \( B \) is eight times of that exerted by \( A \)
D. Number of molecules of \( B \) in the cylinder is eight time that of \( A \)",11,STATES OF MATTER
5f06ee3dc7d92c723b78edb4,"Two identical containers \( A \) and \( B \) with
frictionless pistons contain the same ideal gas at the same temperature and
the same volume \( V \). The mass of \( \operatorname{gas} \) in \( A \)
is \( m_{A} \) and that in \( B \) is \( m_{B} . \) The gas in
each cylinder is now allowed to expand isothermally to the same final volume \( 2 V \)
The changes in the pressure in \( A \) and \( B \)
are found to be \( \triangle p \) and \( 1.5 \triangle p \)
respectively. Then
\( \mathbf{A} \cdot 4 m_{A}=9 m_{B} \)
в. \( 2 m_{A}=3 m_{B} \)
\( \mathbf{c} \cdot 3 m_{A}=2 m_{B} \)
D. \( 9 m_{A}=4 m_{B} \)",11,KINETIC THEORY
5efef3e7bd1a9b18d8395f11,"What is the required condition, if the light incident on one face of a prism, does not emerge from the other face?
A \( \cdot_{n}<\operatorname{cosec}\left(\frac{A}{2}\right) \)
в. \( n<\sec \left(\frac{A}{2}\right) \)
\( \mathbf{c} \cdot n>\sec A \)
D. \( n>\operatorname{cosec}\left(\frac{A}{2}\right) \)",12,RAY OPTICS AND OPTICAL INSTRUMENTS
5efef3a3bd1a9b18d8395e1c,"A monochromatic beam of light is used for the formation of fringes on the screen by illuminating the two slits in the Youngs double-slit interference
experiment. When a thin film of mica is interposed in the path of the interference beams, then
A. The fringe width increases
B. The fringe width decreases
c. The fringe width remains the same but the pattern shifts
D. The fringe pattern disappears",12,WAVE OPTICS
5eff59d9bd1a9b18d83ac0ad,"Explain the phenomenon of electromagnetic induction. Describe an
experiment to show that a current is set up in a closed loop when an external
magnetic field passing through the loop increases or decreases:",12,ELECTROMAGNETIC INDUCTION
5efd7bc1bd1a9b18d8356257,"For the reaction:
\( \boldsymbol{I}^{-}+\boldsymbol{C l O}_{3}^{-}+\boldsymbol{H}_{2} \boldsymbol{S} \boldsymbol{O}_{4} \rightarrow \boldsymbol{C l}^{-}+ \)
\( \boldsymbol{H} \boldsymbol{S} \boldsymbol{O}_{4}^{-}+\boldsymbol{I}_{2} \)
A. stoichiometric coefficient of \( H S O_{4}^{-} \) is 6
B. iodide is oxidized
c. sulphur is reduced
D. \( H_{2} O \) is one of the products",11,REDOX REACTIONS
5f044cfc197db3497f5bc1a4,"Two elements have electronegativities
1.2 and 3.0 respectively, the bond formed between them would be:
A. ionic
B. covalent
c. coordinate
D. metallic",11,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES
5efe74f6bd1a9b18d837fd5b,"Which of the following statement is NOT
true?
A. Lightning and spark from woolen clothing are essentially the same phenomena.
B. When you rub a plastic scale on your dry hair, it acquires a charge.
C. Charge acquired by a glass rod when it is rubbed with silk is called as negative charge.
D. Static charges are called so, because they do not move by themselves",12,ELECTRIC CHARGES AND FIELDS
5efef5e4bd1a9b18d839662b,"Increasing order of equilibrium
constants for the formation of a hydrate.
A. \( |V<| I \mid<\|<1 \)
B. \( \mid V<\|I<I<\| \)
C. \( \mid<\|<\|<I V \)
D. \( \|<\| 1<1<I V \)",11,ORGANIC CHEMISTRY – SOME BASIC PRINCIPLES AND TECHNIQUES
5d7618ad35e7ac0b44ac8a41,"Q26. Is there any change in the hybridisation of B and N atoms as a result of the following reaction?
BF, + NH3 - F, B.NH,
",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE
5f06e7eec7d92c723b78d9c7,"A ball is dropped from a height of \( 19.6 m \) The distance covered by it in the last second is
A . 19.6
B. \( 14.7 m \)
\( c .4 .8 m \)
D. \( 9.8 m \)",11,MOTION IN A STRAIGHT LINE
5d92dee4d03d3416cc3a9d9b,"46. Work done for motion along path OA is nearly
a. 383 J
b. 90 J
c. 180 J
d. None of these
",11,"WORK, ENERGY AND POWER"
5efdcc7cbd1a9b18d83638f4,"An automobile engine absorbs \( 1600 J \) of heat from a hot reservoir and expel
\( 1000 J \) to a cold reservoir in each cycle.
What is the power output of engine if it
operates at 200 cycle per minute?
\( \mathbf{A} \cdot 3 H P \)
B. \( 4 \mathrm{HP} \)
c. 2.7 НР
D. 3.7 НР",11,THERMODYNAMICS
5efd0ac1f4ab8e55cf7c4a0c,"Mention the difference between
amylose and amylopectin.",12,BIOMOLECULES
5f06d563c7d92c723b7896d6,"A vector \( \vec{p} \) is making \( 45^{\circ} \) and \( 60^{\circ} \) with
+ve \( x \) and \( y \) axes respectively. Then
angle made by this vector with +ve z axis is
A . 255 \( ^{\circ} \)
B . 75
\( c \cdot 30^{0} \)
D. \( 60^{\circ} \)",11,"WORK, ENERGY AND POWER"
5f0309b9e806777a1a33c20c,"What is the shape of equipotential
surface for a given point charge \( \boldsymbol{q} \)",12,ELECTRIC CHARGES AND FIELDS
5f06c8f9c7d92c723b78691d,"According to Faraday's law of electromagnetic induction:
A. electric field is produced by time varying magnetic flux
B. magnetic field is produced by time varying electric flux
c. magnetic field is associated with a moving charge
D. none of these",12,ELECTROMAGNETIC INDUCTION
5eff6d24bd1a9b18d83b05b3,"Which one of the following reactions is
incorrect?
A \( . \) Maltose \( +H_{2} O \stackrel{\text { Maltase }}{\rightarrow} \) Glucose \( + \) Fructose
B . Sucrose \( +H_{2} O \stackrel{\text { Invertase }}{\rightarrow} \) Glucose \( + \) Fructose
c. Glucose \( +H_{2} O \stackrel{Z y m a s e}{\rightarrow} \) Ethyl alcohol \( +C O_{2} \)
D. \( S t a r c h+H_{2} O \stackrel{\text { Diastase }}{\rightarrow} \) Glucose only",12,BIOMOLECULES
5efe7d55bd1a9b18d8381389,"Correct balanced equation from the
following reactions is:
\( \mathbf{A} \cdot S+3 H N O_{3} \rightarrow H_{2} S O_{4}+N O_{2}+3 H_{2} O \)
B \( \cdot S+H N O_{3} \rightarrow H_{2} S O_{4}+2 N O_{2}+H_{2} O \)
\( \mathbf{c} \cdot S+3 H N O_{3} \rightarrow H_{2} S O_{4}+6 N O_{2}+2 H_{2} O \)
\( \mathbf{D} \cdot S+6 H N O_{3} \rightarrow H_{2} S O_{4}+6 N O_{2}+2 H_{2} O \)",12,ELECTROCHEMISTRY
5efe5977bd1a9b18d837b3d7,"\[
\begin{array}{l}
\boldsymbol{C H}_{3}-\underset{\Gamma H_{2} C H_{3}}{C H}-\stackrel{C H_{3}}{\boldsymbol{C}} \boldsymbol{H}-\boldsymbol{C} \boldsymbol{H}_{2}- \\
\frac{C H_{2} C H_{3}}{\boldsymbol{C} \boldsymbol{H}}-\boldsymbol{C H}_{3}
\end{array}
\]
What will be the IUPAC name of given
compount?
A. 2, 5-diethyl-4-methylhexane
B. 3, 4, 5-trimethyloctane
c. \( 2,5, \) 6-trimethyloctane
D. 3, 5-dimethyl-6-ethylheptane",11,ORGANIC CHEMISTRY – SOME BASIC PRINCIPLES AND TECHNIQUES
5efd130ff4ab8e55cf7c6227,"What are isobars?
A. Atoms of different elements having same A but different Z
B. Atoms of same element having same A but different z
C. Atoms of different elements having different A but same \( z \)
D. Atoms of same element having different A but same \( z \)",12,NUCLEI
5efe0124bd1a9b18d836c7d2,"What is the percentage of p-character of hybrid orbitals of carbon in methane,
ethene and ethyne respectively?
A. 75,66,50
В. 50,66,75
\( \mathbf{c} \cdot 25,33,50 \)
D. 50,33,25",11,ORGANIC CHEMISTRY – SOME BASIC PRINCIPLES AND TECHNIQUES
5efcf7b9f4ab8e55cf7c15a3,"The current and voltage functions in an AC circuit are \( i=100 \sin 100 t m A \)
\( \boldsymbol{V}=\mathbf{1 0 0} \sin \left(\mathbf{1 0 0 t}+\frac{\boldsymbol{\pi}}{\mathbf{3}}\right) \boldsymbol{V} \) The power
dissipated in the circuit is
\( A \cdot 10 w \)
B. 2.5 \( w \)
\( c \cdot 5 w \)
\( D \cdot 5 \mathrm{kW} \)",12,ALTERNATING CURRENT
5efd9ea0bd1a9b18d835bdf2,"If three different liquid of different
masses specific heats and temperature are mixed with each other then what is
the temperature of the mixture at
thermal equilibrium. If, \( m_{1}, s_{1}, T_{1} \rightarrow \) specification for liquid
\( \boldsymbol{m}_{2}, \boldsymbol{s}_{2}, \boldsymbol{T}_{2} \rightarrow \) specification for liquid
\( \boldsymbol{m}_{3}, \boldsymbol{s}_{3}, \boldsymbol{T}_{3} \rightarrow \) specification for liquid
A \( \cdot \frac{m_{1} T_{1}+m_{2} T_{2}+m_{3} T_{3}}{m_{1} s_{1}+m_{2} s_{2}+m_{3} s_{3}} \)
В \( \cdot\left(m_{1} s_{1} T_{1}+m_{2} s_{2} T_{2}+m_{3} s_{3} T_{3}\right) \)
c. \( \frac{m_{1} s_{1} T_{1}+m_{2} s_{2} T_{2}+m_{3} s_{3} T_{3}}{m_{1} s_{1}+m_{2} s_{2}+m_{3} s_{3}} \)
D. \( \frac{s_{1} T_{1}+s_{2} T_{2}+s_{3} T_{3}}{m_{1} s_{1}+m_{2} s_{2}+m_{3} s_{3}} \)",11,THERMAL PROPERTIES OF MATTER
5efdf2f7bd1a9b18d836a18c,"Number of unpaired electrons in \( \boldsymbol{F e}^{+3} \)
ion is :
\( \mathbf{A} \cdot \mathbf{1} \)
B. 2
\( c \cdot 3 \)
D. 5",12,THE d- AND f-BLOCK ELEMENTS
5f06a97bc7d92c723b77f72a,"Steam at \( 100^{\circ} \mathrm{C} \) is passed into \( 1.1 \mathrm{kg} \) of water contained in a calorimeter of
water equivalent \( 0.02 \mathrm{kg} \) at \( 15^{\circ} \mathrm{C} \) till the temperature of the calorimeter and
its contents rises to \( 80^{\circ} \mathrm{C} \).The mass of
the steam condensed in kg is
A. 0.130
B. 0.065
c. 0.260
D. 0.135",11,THERMAL PROPERTIES OF MATTER
5eff50cabd1a9b18d83aa143,"The aqueous solution of sodium
cyanide is basic in nature. This is due to the hydrolysis of:
A. sodium ions
B. cyanide ions
c. cyanide ions and sodium ions
D. isocyanide ions",11,EQUILIBRIUM
5f043f56197db3497f5b8e09,"\( \boldsymbol{p} \boldsymbol{H} \) of \( \boldsymbol{B a}(\boldsymbol{O H})_{2} \) solution is 12. Its
solubility product is :
A \( .5 .0 \times 10^{-7} \)
B. \( 0.6 \times 10^{-12} \)
c. \( 4.0 \times 10^{-8} \)
D. \( 5.0 \times 10^{-9} \)",11,EQUILIBRIUM
5efd7322bd1a9b18d8354c38,"In the figure shown below reactant \( \boldsymbol{A} \)
represented by square) is in equilibrium with product \( \boldsymbol{B} \) represented by circle). The equilibrium
constant is:
\( A \)
в.
\( c \cdot 4 \)
\( D \)",11,EQUILIBRIUM
5efdae6fbd1a9b18d835e6fb,"Assertion
The moon appears purely white during the day but after sunset its colour is
yellowish hue.
Reason
The scattered blue component of white light is mixed with yellow, the colour becomes white.
A. Assertion is True. Reason is also True and is the correct explanation of the Assertion
B. Assertion is True. Reason is also True but is not the correct explanation of Assertion.
c. Assertion is True and Reason is False
D. Assertion is False and Reason is True",12,RAY OPTICS AND OPTICAL INSTRUMENTS
5efcfe07f4ab8e55cf7c2698,"Arrange the following compounds in increasing order of their boiling points.
\( (i) C H_{3} C H_{2} C H_{2} C H O \)
\( (i i) C H_{3} C H_{2} C H_{2} C H_{2} O H \)
\( (i i i) C_{2} H_{5} O C_{2} H_{5} \)
\( (i v) C H_{3} C H_{2} C H_{2} C H_{3} \)
A \( \cdot(i)>(i i)>(i i i)>(i v) \)
B. \( (i i)>(i)>(i i i)>(i v) \)
c. \( (i v)>(i)>(i i)>(i i i) \)
D. \( (i i i)>(i)>(i i)>(i v) \)",12,"ALDEHYDES, KETONES AND CARBOXYLIC ACIDS"
5efebbdbbd1a9b18d838b364,"Atomic spectrum should be:
A. Pure line spectrum
B. Emission band spectrummm
D. Absorption band spectrum",12,ATOMS
5efe5cacbd1a9b18d837bb3d,"The heat required to change the state of
a substance at constant temperature is called latent heat.
A. True
B. False",11,THERMAL PROPERTIES OF MATTER
5f03020be806777a1a33a5cc,"A square is placed with its centre at origin and having sides parallel to \( x \) and
\( y- \) axes. It has surface charge density
\( \sigma(x, y)=\sigma_{0} x y \) within its boundaries.
The charge of each side of square is \( Q \)
The total charge on the square is:
A \( \cdot 2 \sigma_{0} Q^{2} \)
в. \( 4 \sigma_{0} Q^{3} \)
c. \( \sigma_{0} Q^{2} \)
D. zero",12,ELECTRIC CHARGES AND FIELDS
5efd84cdbd1a9b18d83579ca,"The dimensional formula for viscosity is
\( \left[M L^{-1} T^{-1}\right] . \) One poise, i.e, C.G.S. unit of viscosity is:
A \( \cdot 10^{-1} \) M.K.S.
B. \( 10^{0} \) M.K.S.
c. \( 10^{1} \) M.K.S.
D . \( 10^{-2} \) M.K.S",11,MECHANICAL PROPERTIES OF FLUIDS
5eff3aadbd1a9b18d83a54b2,"Which of the following sets is of coinage metals?
A. \( C u, A g, A u \)
в. \( Z n, \)Сд\( , \)Н \( g \)
c. \( A u, A g, Z n \)
D. \( L i, N a, K \)",11,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES
5f03848fe806777a1a35c490,"When \( N a \) and \( L i \) placed in dry air we
get :
A. \( N a O H, N a_{2} O, L i_{2} O \)
в. \( N a_{2} C O_{3}, N a_{2} O_{2}, L i_{2} O \)
c. \( N a_{2} O, L i_{3} N, N H_{3} \)
D. \( N a_{2} O, L i_{2} O, L i_{3} N \)",11,THE s-BLOCK ELEMENTS
5f06fb57c7d92c723b791bbe,"Q Type your question
paluic invitg in a suaigil line is shown in given figure. During the nterval \( O A, A B, B C \) and \( C D, \) the
acceleration of the particle is
CD \( \mathrm{BC} \) \( \begin{array}{cc}\mathrm{OA} & \mathrm{AB} \\ + & 0\end{array} \) \( + \) \( t \)
B \( \mathrm{CD} \) \( \begin{array}{ccc}\text { OA } & \text { AB } & \text { BC } \\ - & 0 & +\end{array} \) 0
\( \begin{array}{cccc}\text { OA } & \text { AB } & \text { BC } & \text { CD } \\ + & 0 & - & +\end{array} \)
D \( \begin{array}{cccc}\mathrm{OA} & \mathrm{AB} & \mathrm{BC} & \mathrm{CD} \\ - & 0 & - & 0\end{array} \)",11,MOTION IN A STRAIGHT LINE
5f02e5cee806777a1a333a71,"\( B e H_{2} \) and \( M g H_{2} \) are prepared using the reagent:
This question has multiple correct options
A . \( L i H \)
в. \( A l H_{3} \)
c. LiAlH\( _{4} \)
D. \( H_{2} \)",11,THE s-BLOCK ELEMENTS
5efe1e70bd1a9b18d8371858,"At \( 298 K, \) the equilibrium constant of reaction.
\( Z n^{+2}+4 N H_{3} \rightleftharpoons\left[Z n\left(N H_{3}\right)_{4}\right]^{+2} \) is
\( \mathbf{1 0}^{\mathbf{9}} \)
If \( \boldsymbol{E}_{\left[Z n\left(N H_{3}\right)_{4}\right]^{+2} / Z n+4 N H_{3}}^{o}=-1.03 V . \) The
value \( \boldsymbol{E}_{\boldsymbol{Z n} / \boldsymbol{Z} \boldsymbol{n}^{+2}} \) will be:
A. \( 0.7645 v \)
B . -1.1
\( c .+1.1 v \)
D. none of these",11,EQUILIBRIUM
5eff2551bd1a9b18d83a0b02,"Unit of mobility:
A. \( C s k g \)
B . \( m^{2} V^{-1} s^{-1} \)
c. \( \operatorname{cskg}^{-1} \)
D. \( m^{2} V^{-1} s \)",12,CURRENT ELECTRICITY
5e5a56aa18f89743d40cb7f7,"10. Arrange the following monomers in order of
decreasing ability to undergo cationic polymerisation.
I. CH2=CH-C6H4(NO2)
II. CH2=CH-CH(CH3)
III. CH2=CH-C6H4(OCH3)
(a) I>II > III (b) II > I > III
(c) III >II>I (d) I > III > II (AIMS)
11 The mon
",12,POLYMERS
5efe3f7fbd1a9b18d8376ee6,"The ratio of magnetic dipole moment of
an electron of charge \( e \) and mass \( m \) in Bohr's orbit in hydrogen atom to its
angular momentum is
A \( \cdot \frac{e}{m} \)
B. \( \frac{m}{e} \)
c. \( \frac{2 m}{e} \)
D. \( \frac{e}{2 m} \)",12,MOVING CHARGES AND MAGNETISM
5f02d9c4e806777a1a3314a8,"Which of the following is not true for \( \mathbf{7}^{\mathbf{1 4}} ? \)
A. 14 is the mass number
B. 7 is the atomic number
C. \( \mathrm{N} \) is the symbol for nitrogen
D. 14 is the atomic number",11,STRUCTURE OF ATOM
5efd8616bd1a9b18d8357d2a,"Two persons \( P \) and \( Q \) of the same height are carrying a uniform beam of length \( 3 m . \) If \( Q \) is at one end, then the
distance of \( P \) from the other end such
that \( P, Q \) receive loads in the ratio 5: 3
is:
\( \mathbf{A} \cdot 0.5 m \)
B. \( 0.6 m \)
c. \( 0.75 m \)
D. \( 1 m \)",11,LAWS OF MOTION
